work_year,job_title,role_category,experience_level,experience_order,employment_type,work_setting,is_remote,company_size,company_location,employee_residence,salary_in_usd,salary_in_inr,salary_band,is_recent,is_salary_outlier,region
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,183200,15205600,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,122200,10142600,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,AI Research Engineer,AI Engineer,Mid-level,2,Full-time,Remote,Remote,Medium,United States,Tunisia,150000,12450000,5. Lead ($150K+),Recent (2023-24),False,Rest of World
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,131000,10873000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,101000,8383000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Business Intelligence Analyst,BI Developer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,171050,14197150,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Business Intelligence Analyst,BI Developer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,124400,10325200,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,187000,15521000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,128000,10624000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,138000,11454000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,92000,7636000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Executive,4,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,200000,16600000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Architect,Data Architect/Platform,Senior,3,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,138000,11454000,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Data Architect,Data Architect/Platform,Senior,3,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,92000,7636000,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,120000,9960000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Business Intelligence Engineer,BI Developer,Senior,3,Full-time,In-person,On-site/Hybrid,Large,United States,United States,241300,20027900,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Business Intelligence Engineer,BI Developer,Senior,3,Full-time,In-person,On-site/Hybrid,Large,United States,United States,124100,10300300,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Science Manager,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,185000,15355000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Science Manager,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,152000,12616000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,288000,23904000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,Germany,Germany,107968,8961344,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,Germany,Germany,90599,7519717,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,189750,15749250,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,145000,12035000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,252000,20916000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,Remote,Remote,Large,Canada,Canada,82254,6827082,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,Remote,Remote,Large,Canada,Canada,61699,5121017,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Business Intelligence Engineer,BI Developer,Executive,4,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,247500,20542500,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Business Intelligence Engineer,BI Developer,Executive,4,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,172200,14292600,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Business Intelligence Analyst,BI Developer,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,87500,7262500,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Business Intelligence Analyst,BI Developer,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,62500,5187500,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Analytics Engineer,Analytics Engineer,Senior,3,Full-time,Remote,Remote,Medium,Canada,Canada,146000,12118000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Analytics Engineer,Analytics Engineer,Senior,3,Full-time,Remote,Remote,Medium,Canada,Canada,108000,8964000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Research Engineer,Research Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,273000,22659000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Research Engineer,Research Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,166500,13819500,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Research Analyst,Other Data Role,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,65000,5395000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Research Analyst,Other Data Role,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,45000,3735000,2. Junior ($30K-$60K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,174000,14442000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,Canada,Canada,189750,15749250,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,Canada,Canada,119213,9894679,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Analytics Engineer,Analytics Engineer,Senior,3,Full-time,Remote,Remote,Medium,Canada,Canada,190000,15770000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Analytics Engineer,Analytics Engineer,Senior,3,Full-time,Remote,Remote,Medium,Canada,Canada,140000,11620000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,228830,18992890,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,148590,12332970,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,AI Developer,AI Engineer,Mid-level,2,Full-time,Remote,Remote,Small,United States,United States,140000,11620000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Machine Learning Scientist,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,180514,14982662,5. Lead ($150K+),Recent (2023-24),False,Europe
2023,Machine Learning Scientist,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,108308,8989564,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Machine Learning Scientist,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,220000,18260000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Scientist,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,170000,14110000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Business Intelligence Analyst,BI Developer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,169000,14027000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Business Intelligence Analyst,BI Developer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,110600,9179800,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,Spain,Spain,77737,6452171,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,Spain,Spain,64311,5337813,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,78000,6474000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,Italy,Italy,75577,6272891,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,Italy,Italy,62433,5181939,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,204500,16973500,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,142200,11802600,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Power BI Developer,BI Developer,Mid-level,2,Full-time,Remote,Remote,Large,Denmark,Poland,64781,5376823,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,94000,7802000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,81900,6797700,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,199000,16517000,5. Lead ($150K+),Recent (2023-24),False,Europe
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,162000,13446000,5. Lead ($150K+),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,67672,5616776,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,208000,17264000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,109500,9088500,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Operations Engineer,Other Data Role,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,240000,19920000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Operations Engineer,Other Data Role,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,238530,19797990,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Quality Analyst,Other Data Role,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,95000,7885000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Quality Analyst,Other Data Role,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,82000,6806000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Executive,4,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,80000,6640000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Executive,4,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,70000,5810000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,154700,12840100,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,118900,9868700,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,232960,19335680,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,166400,13811200,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,156000,12948000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,105000,8715000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,Canada,Canada,193000,16019000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,Canada,Canada,143000,11869000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,138860,11525380,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,119610,9927630,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,205485,17055255,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,156560,12994480,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,210600,17479800,5. Lead ($150K+),Recent (2023-24),False,Europe
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,135000,11205000,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Analytics Engineer,Analytics Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,170000,14110000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,105000,8715000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,135000,11205000,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,100000,8300000,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,100000,8300000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Science Consultant,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,70132,5820956,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Science Consultant,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,51676,4289108,2. Junior ($30K-$60K),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,92280,7659240,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,79976,6638008,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2022,Business Intelligence Developer,BI Developer,Mid-level,2,Full-time,Remote,Remote,Medium,Ghana,Ghana,15000,1245000,1. Entry (<$30K),Older (2020-22),False,Rest of World
2023,Applied Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Large,Germany,Germany,64781,5376823,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,144100,11960300,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,89100,7395300,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Research Engineer,Research Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,140000,11620000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Research Engineer,Research Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,100000,8300000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,193600,16068800,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,119700,9935100,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,94000,7802000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,81900,6797700,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Head of Data Science,Data Scientist,Executive,4,Full-time,Hybrid,On-site/Hybrid,Large,Netherlands,Netherlands,131721,10932843,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,ML Engineer,ML Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,180000,14940000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,ML Engineer,ML Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,120000,9960000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,Canada,Canada,242000,20086000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,Canada,Canada,134000,11122000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Strategist,Other Data Role,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,104000,8632000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,258800,21480400,5. Lead ($150K+),Recent (2023-24),False,Europe
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,199200,16533600,5. Lead ($150K+),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,201000,16683000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Research Engineer,Research Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,141100,11711300,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Research Engineer,Research Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,94100,7810300,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,126000,10458000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,170000,14110000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,104584,8680472,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Analytics Engineer,Analytics Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,208500,17305500,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Analytics Engineer,Analytics Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,165000,13695000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Hybrid,On-site/Hybrid,Large,Germany,Germany,77737,6452171,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Large,Sweden,Germany,86374,7169042,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Business Intelligence Developer,BI Developer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,169000,14027000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Business Intelligence Developer,BI Developer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,110600,9179800,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,BI Analyst,BI Developer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,130800,10856400,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,BI Analyst,BI Developer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,87200,7237600,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,215000,17845000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,61520,5106160,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,49216,4084928,2. Junior ($30K-$60K),Recent (2023-24),False,Europe
2023,ML Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,238000,19754000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,ML Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,173000,14359000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Executive,4,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,205785,17080155,5. Lead ($150K+),Recent (2023-24),False,Europe
2023,Data Engineer,Data Engineer,Executive,4,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,123471,10248093,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Data Science Manager,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,299500,24858500,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Science Manager,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,245100,20343300,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,AI Programmer,AI Engineer,Entry-level,1,Full-time,In-person,On-site/Hybrid,Small,South Korea,South Korea,40000,3320000,2. Junior ($30K-$60K),Recent (2023-24),False,Asia-Pacific
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,Spain,Spain,71259,5914497,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,ML Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,290000,24070000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,ML Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,226000,18758000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,161000,13363000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,151000,12533000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,Estonia,Estonia,53120,4408960,2. Junior ($30K-$60K),Recent (2023-24),False,Rest of World
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,Estonia,Estonia,38868,3226044,2. Junior ($30K-$60K),Recent (2023-24),False,Rest of World
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,136994,11370502,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,214500,17803500,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Analytics Engineer,Analytics Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,120000,9960000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,278300,23098900,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,205700,17073100,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Applied Scientist,Other Data Role,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,185900,15429700,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Applied Scientist,Other Data Role,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,167310,13886730,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,114000,9462000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,194000,16102000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,161000,13363000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Research Engineer,Research Scientist,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,France,France,32390,2688370,2. Junior ($30K-$60K),Recent (2023-24),False,Europe
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,184950,15350850,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,119250,9897750,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,178500,14815500,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,136000,11288000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,189000,15687000,5. Lead ($150K+),Recent (2023-24),False,Americas
